,Date,MA,VFC,CF,GPS,sp0,sprets0,spmn0,sp_spmn0,spmn_30,sp_spmn_30,spmn_50,sp_spmn_50,spmn_100,sp_spmn_100,spmn_150,sp_spmn_150,spmn_170,sp_spmn_170,spmn_5tau0,sp_stdev0
834,4/26/2017,116.17,56.84,27.26,26.25,1.0100000000000016,-0.29,4.31,0.23,4.03,0.25,3.84,0.26,3.16,0.32,1.81,0.56,1.18,0.86,1,0.0
835,4/27/2017,117.1,57.85,27.43,26.35,1.0799999999999983,0.07,4.09,0.26,3.76,0.29,3.6,0.3,2.79,0.39,1.44,0.75,0.9,1.2,1,0.0
836,4/28/2017,116.32,54.63,26.74,26.2,0.5399999999999991,-0.5,3.87,0.14,3.54,0.15,3.39,0.16,2.41,0.22,1.14,0.47,0.89,0.61,1,0.0
837,5/1/2017,116.37,52.92,26.73,25.9,0.8300000000000018,0.54,3.6,0.23,3.31,0.25,3.06,0.27,2.03,0.41,0.88,0.94,0.92,0.9,1,0.0
838,5/2/2017,118.12,53.47,26.37,26.25,0.120000000000001,-0.86,3.36,0.04,3.1,0.04,2.76,0.04,1.74,0.07,0.83,0.14,0.98,0.12,1,0.0
839,5/3/2017,117.33,53.47,25.51,26.11,0.5999999999999979,4.0,3.13,0.19,2.79,0.22,2.44,0.25,1.35,0.44,0.79,0.76,0.72,0.83,1,0.0
840,5/4/2017,117.92,54.02,27.07,25.7,1.370000000000001,1.28,2.92,0.47,2.51,0.55,2.15,0.64,1.1,1.25,0.8,1.71,0.63,2.17,1,0.0
841,5/5/2017,117.5,54.47,28.42,26.33,2.0900000000000034,0.53,2.77,0.75,2.29,0.91,1.91,1.09,0.95,2.2,0.79,2.65,0.69,3.03,-1,0.0
842,5/8/2017,116.61,54.96,27.76,26.32,1.4400000000000013,-0.31,2.59,0.56,2.11,0.68,1.73,0.83,0.93,1.55,0.95,1.52,1.0,1.44,1,0.0
843,5/9/2017,116.41,55.58,27.42,26.41,1.0100000000000016,-0.3,2.39,0.42,1.89,0.53,1.56,0.65,0.95,1.06,1.0,1.01,1.12,0.9,1,0.0
844,5/10/2017,116.65,55.57,27.62,26.73,0.8900000000000006,-0.12,2.18,0.41,1.67,0.53,1.34,0.66,1.0,0.89,1.07,0.83,1.3,0.68,1,0.0
845,5/11/2017,116.53,54.88,27.2,25.76,1.4399999999999977,0.62,1.97,0.73,1.49,0.97,1.18,1.22,1.03,1.4,1.07,1.35,1.36,1.06,-1,0.0
846,5/12/2017,117.13,54.0,26.78,25.07,1.7100000000000009,0.19,1.79,0.96,1.32,1.3,1.08,1.58,1.04,1.64,1.26,1.36,1.37,1.25,-1,0.0
847,5/15/2017,118.21,53.79,27.74,25.11,2.629999999999999,0.54,1.63,1.61,1.22,2.16,1.04,2.53,1.09,2.41,1.42,1.85,1.3,2.02,-1,0.0
848,5/16/2017,118.49,52.39,28.07,24.59,3.4800000000000004,0.32,1.55,2.25,1.19,2.92,1.12,3.11,1.22,2.85,1.6,2.18,1.54,2.26,-1,0.0
849,5/17/2017,116.8,51.62,27.46,23.55,3.91,0.12,1.5,2.61,1.25,3.13,1.31,2.98,1.47,2.66,1.8,2.17,2.03,1.93,-1,0.0
850,5/18/2017,116.24,51.76,27.41,23.19,4.219999999999999,0.08,1.51,2.79,1.39,3.04,1.5,2.81,1.72,2.45,2.15,1.96,2.63,1.6,-1,0.0
851,5/19/2017,117.58,52.4,28.56,22.28,6.279999999999998,0.49,1.56,4.03,1.6,3.92,1.67,3.76,2.07,3.03,2.61,2.41,3.19,1.97,-1,0.0
852,5/22/2017,119.0,52.85,28.29,22.24,6.050000000000001,-0.04,1.73,3.5,1.9,3.18,1.98,3.06,2.54,2.38,3.38,1.79,4.1,1.48,-1,0.0
853,5/23/2017,119.6,52.99,28.95,22.32,6.629999999999999,0.1,1.96,3.38,2.14,3.1,2.27,2.92,2.93,2.26,4.04,1.64,4.79,1.38,-1,0.0
854,5/24/2017,120.7,52.85,28.44,22.19,6.25,-0.06,2.24,2.79,2.44,2.56,2.63,2.38,3.31,1.89,4.74,1.32,5.42,1.15,-1,0.0
855,5/25/2017,121.92,53.19,28.09,22.02,6.07,-0.03,2.5,2.43,2.71,2.24,2.95,2.06,3.71,1.64,5.26,1.15,5.89,1.03,-1,0.0
856,5/26/2017,121.63,53.71,28.13,22.42,5.709999999999997,-0.06,2.71,2.11,3.0,1.9,3.3,1.73,4.13,1.38,5.63,1.01,6.26,0.91,-1,0.0
857,5/30/2017,121.65,53.78,27.91,22.54,5.370000000000001,-0.06,2.92,1.84,3.26,1.65,3.6,1.49,4.53,1.19,5.89,0.91,6.14,0.87,-1,0.0
858,5/31/2017,122.88,53.8,26.9,22.5,4.399999999999999,-0.18,3.12,1.41,3.53,1.25,3.83,1.15,4.86,0.91,6.05,0.73,6.01,0.73,-1,0.0
859,6/1/2017,123.4,53.65,27.03,22.79,4.240000000000002,-0.04,3.3,1.28,3.73,1.14,3.97,1.07,5.08,0.83,5.78,0.73,5.56,0.76,-1,0.0
860,6/2/2017,125.2,54.34,26.4,22.56,3.84,-0.09,3.45,1.11,3.89,0.99,4.13,0.93,5.22,0.74,5.52,0.7,5.16,0.74,1,0.0
861,6/5/2017,125.9,54.3,26.28,22.44,3.84,0.0,3.62,1.06,3.98,0.96,4.3,0.89,5.25,0.73,5.13,0.75,4.71,0.82,1,0.0
862,6/6/2017,125.24,53.72,26.1,22.09,4.010000000000002,0.04,3.77,1.06,4.1,0.98,4.47,0.9,5.24,0.77,4.78,0.84,4.34,0.92,1,0.0
863,6/7/2017,125.19,53.65,26.22,22.13,4.09,0.02,3.89,1.05,4.26,0.96,4.63,0.88,5.22,0.78,4.49,0.91,4.07,1.0,1,0.0
864,6/8/2017,124.76,53.6,26.77,22.29,4.48,0.1,3.98,1.13,4.43,1.01,4.77,0.94,5.04,0.89,4.26,1.05,4.0,1.12,1,0.0
865,6/9/2017,123.04,55.33,27.25,22.83,4.420000000000002,-0.01,4.12,1.07,4.59,0.96,4.87,0.91,4.91,0.9,4.13,1.07,4.05,1.09,1,0.0
866,6/12/2017,120.76,55.88,27.36,23.13,4.23,-0.04,4.27,0.99,4.73,0.89,4.93,0.86,4.73,0.89,4.13,1.02,4.17,1.01,1,0.0
867,6/13/2017,122.32,56.02,28.48,23.42,5.059999999999999,0.2,4.42,1.14,4.82,1.05,4.95,1.02,4.56,1.11,4.13,1.23,4.25,1.19,1,0.0
868,6/14/2017,122.5,56.52,27.37,23.25,4.120000000000001,-0.19,4.59,0.9,4.9,0.84,5.0,0.82,4.47,0.92,4.3,0.96,4.46,0.92,1,0.0
869,6/15/2017,121.42,56.1,26.75,23.09,3.66,-0.11,4.7,0.78,4.91,0.75,4.87,0.75,4.34,0.84,4.34,0.84,4.46,0.82,1,0.0
870,6/16/2017,121.96,56.33,27.58,22.89,4.689999999999998,0.28,4.74,0.99,4.88,0.96,4.73,0.99,4.2,1.12,4.29,1.09,4.3,1.09,1,0.0
871,6/19/2017,123.09,56.83,28.24,23.03,5.209999999999997,0.11,4.8,1.09,4.8,1.09,4.62,1.13,4.22,1.23,4.38,1.19,4.35,1.2,-1,0.0
872,6/20/2017,122.93,54.89,27.18,22.13,5.050000000000001,-0.03,4.86,1.04,4.75,1.06,4.56,1.11,4.3,1.17,4.48,1.13,4.55,1.11,-1,0.0
873,6/21/2017,123.1,55.22,26.7,21.9,4.800000000000001,-0.05,4.9,0.98,4.67,1.03,4.5,1.07,4.4,1.09,4.57,1.05,4.55,1.05,-1,0.0
874,6/22/2017,123.3,55.82,27.34,22.02,5.32,0.11,4.83,1.1,4.59,1.16,4.44,1.2,4.48,1.19,4.66,1.14,4.68,1.14,-1,0.0
875,6/23/2017,124.01,56.43,27.45,21.97,5.48,0.03,4.79,1.14,4.55,1.2,4.44,1.23,4.59,1.19,4.69,1.17,5.01,1.09,-1,0.0
876,6/26/2017,123.52,57.12,27.41,22.17,5.239999999999998,-0.04,4.74,1.11,4.54,1.15,4.5,1.16,4.71,1.11,4.89,1.07,5.17,1.01,-1,0.0
877,6/27/2017,122.74,56.85,26.87,22.52,4.350000000000001,-0.17,4.7,0.93,4.54,0.96,4.56,0.95,4.77,0.91,5.11,0.85,5.18,0.84,1,0.0
878,6/28/2017,124.81,57.03,27.17,22.48,4.690000000000001,0.08,4.62,1.02,4.53,1.04,4.59,1.02,4.77,0.98,5.06,0.93,5.04,0.93,1,0.0
879,6/29/2017,121.51,56.93,27.43,22.23,5.199999999999999,0.11,4.57,1.14,4.56,1.14,4.64,1.12,4.81,1.08,4.99,1.04,5.02,1.04,-1,0.0
880,6/30/2017,121.45,57.6,27.96,21.99,5.970000000000002,0.15,4.56,1.31,4.63,1.29,4.71,1.27,4.82,1.24,5.01,1.19,4.99,1.2,-1,0.0
881,7/3/2017,120.78,57.69,29.22,22.91,6.309999999999999,0.06,4.64,1.36,4.74,1.33,4.82,1.31,4.97,1.27,5.18,1.22,5.09,1.24,-1,0.0
882,7/5/2017,121.98,57.33,28.72,23.08,5.640000000000001,-0.11,4.73,1.19,4.86,1.16,4.93,1.14,5.19,1.09,5.32,1.06,5.3,1.06,-1,0.0
883,7/6/2017,120.8,56.13,27.58,22.71,4.869999999999997,-0.14,4.81,1.01,4.94,0.99,5.0,0.97,5.27,0.92,5.34,0.91,5.56,0.88,-1,0.0
884,7/7/2017,122.2,56.7,27.89,22.64,5.25,0.08,4.86,1.08,4.96,1.06,5.04,1.04,5.24,1.0,5.29,0.99,5.6,0.94,-1,0.0
885,7/10/2017,122.73,56.53,29.72,21.21,8.509999999999998,0.62,4.92,1.73,5.01,1.7,5.05,1.69,5.26,1.62,5.42,1.57,5.61,1.52,-1,0.0
886,7/11/2017,124.23,55.72,29.44,21.2,8.240000000000002,-0.03,5.12,1.61,5.23,1.58,5.31,1.55,5.57,1.48,5.96,1.38,6.12,1.35,-1,0.0
887,7/12/2017,125.28,55.91,28.92,21.57,7.350000000000001,-0.11,5.29,1.39,5.4,1.36,5.58,1.32,5.81,1.27,6.4,1.15,6.5,1.13,-1,0.0
888,7/13/2017,125.47,56.02,29.51,22.78,6.73,-0.08,5.42,1.24,5.57,1.21,5.73,1.17,5.97,1.13,6.6,1.02,6.84,0.98,-1,0.0
889,7/14/2017,127.01,56.02,29.49,23.28,6.209999999999997,-0.08,5.53,1.12,5.73,1.08,5.82,1.07,6.09,1.02,6.66,0.93,7.22,0.86,-1,0.0
890,7/17/2017,127.43,56.2,29.27,23.36,5.91,-0.05,5.59,1.06,5.81,1.02,5.89,1.0,6.25,0.95,6.74,0.88,7.41,0.8,-1,0.0
891,7/18/2017,127.73,55.93,29.43,23.07,6.359999999999999,0.08,5.67,1.12,5.85,1.09,5.96,1.07,6.35,1.0,6.89,0.92,6.89,0.92,-1,0.0
892,7/19/2017,128.04,56.55,30.81,23.29,7.52,0.18,5.79,1.3,5.92,1.27,6.02,1.25,6.45,1.17,7.04,1.07,6.51,1.16,-1,0.0
893,7/20/2017,128.47,57.71,31.13,23.51,7.619999999999997,0.01,5.92,1.29,6.06,1.26,6.14,1.24,6.57,1.16,6.9,1.1,6.55,1.16,-1,0.0
894,7/21/2017,129.27,58.65,31.14,23.78,7.359999999999999,-0.03,6.03,1.22,6.18,1.19,6.28,1.17,6.68,1.1,6.81,1.08,6.72,1.1,-1,0.0
895,7/24/2017,129.52,58.88,30.22,23.17,7.049999999999997,-0.04,6.13,1.15,6.28,1.12,6.46,1.09,6.83,1.03,6.82,1.03,6.95,1.01,-1,0.0
896,7/25/2017,129.98,61.05,30.17,23.97,6.200000000000003,-0.12,6.24,0.99,6.38,0.97,6.59,0.94,7.01,0.88,6.86,0.9,7.18,0.86,1,0.0
897,7/26/2017,130.99,60.87,28.88,23.96,4.919999999999998,-0.21,6.28,0.78,6.47,0.76,6.65,0.74,7.09,0.69,6.86,0.72,7.15,0.69,1,0.0
898,7/27/2017,128.93,60.81,28.81,24.26,4.549999999999997,-0.08,6.25,0.73,6.49,0.7,6.59,0.69,6.79,0.67,6.72,0.68,6.63,0.69,1,0.0
899,7/28/2017,127.91,61.85,28.99,23.79,5.199999999999999,0.14,6.22,0.84,6.45,0.81,6.49,0.8,6.48,0.8,6.46,0.8,6.02,0.86,1,0.0
900,7/31/2017,127.8,62.19,29.35,23.83,5.520000000000003,0.06,6.26,0.88,6.41,0.86,6.46,0.85,6.3,0.88,6.13,0.9,5.58,0.99,1,0.0
901,8/1/2017,129.49,63.21,32.21,23.88,8.330000000000002,0.51,6.29,1.32,6.37,1.31,6.5,1.28,6.2,1.34,5.83,1.43,5.28,1.58,-1,0.0
902,8/2/2017,130.61,62.75,28.72,23.42,5.299999999999997,-0.36,6.44,0.82,6.51,0.81,6.68,0.79,6.38,0.83,5.97,0.89,5.7,0.93,1,0.0
903,8/3/2017,129.89,63.23,30.71,23.47,7.240000000000002,0.37,6.41,1.13,6.53,1.11,6.49,1.12,6.33,1.14,5.72,1.27,5.78,1.25,-1,0.0
904,8/4/2017,129.82,63.21,32.21,23.87,8.34,0.15,6.45,1.29,6.64,1.26,6.43,1.3,6.4,1.3,5.87,1.42,6.32,1.32,-1,0.0
905,8/7/2017,130.38,62.94,31.93,24.04,7.890000000000001,-0.05,6.57,1.2,6.63,1.19,6.49,1.22,6.47,1.22,6.35,1.24,6.95,1.14,-1,0.0
906,8/8/2017,129.84,62.61,31.49,24.58,6.91,-0.12,6.71,1.03,6.61,1.05,6.56,1.05,6.49,1.06,6.83,1.01,7.42,0.93,-1,0.0
907,8/9/2017,129.72,62.29,31.88,23.77,8.11,0.17,6.78,1.2,6.59,1.23,6.6,1.23,6.45,1.26,7.08,1.15,7.14,1.14,-1,0.0
908,8/10/2017,127.67,61.24,30.76,23.05,7.710000000000001,-0.05,6.77,1.14,6.66,1.16,6.73,1.15,6.54,1.18,7.45,1.03,7.7,1.0,-1,0.0
909,8/11/2017,128.55,61.58,30.51,23.15,7.360000000000003,-0.05,6.74,1.09,6.74,1.09,6.81,1.08,6.67,1.1,7.36,1.0,7.79,0.94,-1,0.0
910,8/14/2017,131.09,63.5,30.22,23.1,7.119999999999997,-0.03,6.74,1.06,6.82,1.04,6.8,1.05,6.87,1.04,7.65,0.93,7.6,0.94,-1,0.0
911,8/15/2017,131.58,63.9,30.3,22.07,8.23,0.16,6.76,1.22,6.86,1.2,6.77,1.22,7.09,1.16,7.63,1.08,7.44,1.11,-1,0.0
912,8/16/2017,132.37,63.9,30.21,22.57,7.640000000000001,-0.07,6.85,1.12,6.89,1.11,6.82,1.12,7.34,1.04,7.62,1.0,7.71,0.99,-1,0.0
913,8/17/2017,130.88,63.09,29.16,22.68,6.48,-0.15,6.93,0.94,6.89,0.94,6.86,0.94,7.52,0.86,7.58,0.85,7.61,0.85,1,0.0
914,8/18/2017,131.14,62.78,29.03,22.65,6.380000000000003,-0.02,6.94,0.92,6.85,0.93,6.87,0.93,7.36,0.87,7.52,0.85,7.37,0.87,1,0.0
915,8/21/2017,131.94,62.95,29.18,22.57,6.609999999999999,0.04,6.88,0.96,6.81,0.97,6.96,0.95,7.45,0.89,7.27,0.91,7.17,0.92,1,0.0
916,8/22/2017,133.8,63.1,29.24,22.96,6.279999999999998,-0.05,6.84,0.92,6.83,0.92,7.08,0.89,7.4,0.85,7.12,0.88,7.07,0.89,1,0.0
917,8/23/2017,133.07,62.6,28.83,23.19,5.639999999999997,-0.1,6.79,0.83,6.91,0.82,7.14,0.79,7.23,0.78,6.96,0.81,6.68,0.84,1,0.0
918,8/24/2017,132.96,62.94,29.03,23.31,5.720000000000002,0.01,6.73,0.85,6.96,0.82,7.15,0.8,7.04,0.81,6.75,0.85,6.28,0.91,1,0.0
919,8/25/2017,132.75,63.42,28.98,23.77,5.210000000000001,-0.09,6.7,0.78,6.99,0.75,7.0,0.74,6.94,0.75,6.39,0.82,6.13,0.85,1,0.0
920,8/28/2017,133.85,63.22,29.03,23.39,5.640000000000001,0.08,6.72,0.84,6.97,0.81,6.99,0.81,6.7,0.84,6.05,0.93,5.89,0.96,1,0.0
921,8/29/2017,133.84,63.06,28.83,23.59,5.239999999999998,-0.07,6.77,0.77,6.83,0.77,6.9,0.76,6.53,0.8,5.93,0.88,5.7,0.92,1,0.0
922,8/30/2017,133.8,62.54,28.94,23.48,5.460000000000001,0.04,6.77,0.81,6.83,0.8,6.72,0.81,6.35,0.86,5.76,0.95,5.49,0.99,1,0.0
923,8/31/2017,133.3,62.87,28.99,23.62,5.369999999999997,-0.02,6.77,0.79,6.74,0.8,6.57,0.82,6.21,0.86,5.6,0.96,5.45,0.99,1,0.0
924,9/1/2017,133.24,63.58,29.98,24.25,5.73,0.07,6.63,0.86,6.58,0.87,6.48,0.88,5.97,0.96,5.47,1.05,5.38,1.07,1,0.0
925,9/5/2017,132.66,63.95,29.08,24.03,5.049999999999997,-0.12,6.65,0.76,6.47,0.78,6.34,0.8,5.81,0.87,5.48,0.92,5.49,0.92,1,0.0
926,9/6/2017,132.89,63.37,31.2,25.82,5.379999999999999,0.07,6.55,0.82,6.37,0.84,6.19,0.87,5.69,0.95,5.39,1.0,5.37,1.0,1,0.0
927,9/7/2017,136.53,62.89,31.68,25.91,5.77,0.07,6.42,0.9,6.22,0.93,6.07,0.95,5.61,1.03,5.41,1.07,5.4,1.07,1,0.0
928,9/8/2017,137.22,62.48,32.04,25.7,6.34,0.1,6.32,1.0,6.12,1.04,5.99,1.06,5.54,1.14,5.43,1.17,5.46,1.16,-1,0.0
929,9/11/2017,141.99,63.36,32.31,25.94,6.370000000000001,0.0,6.29,1.01,6.07,1.05,5.88,1.08,5.55,1.15,5.59,1.14,5.65,1.13,-1,0.0
930,9/12/2017,142.42,63.1,32.19,27.61,4.579999999999998,-0.28,6.22,0.74,6.03,0.76,5.8,0.79,5.61,0.82,5.72,0.8,5.78,0.79,1,0.0
931,9/13/2017,140.1,63.08,32.1,28.22,3.8800000000000026,-0.15,6.07,0.64,5.84,0.66,5.69,0.68,5.51,0.7,5.6,0.69,5.69,0.68,1,0.0
932,9/14/2017,141.47,62.34,32.36,27.8,4.559999999999999,0.18,5.91,0.77,5.64,0.81,5.55,0.82,5.4,0.84,5.34,0.85,5.39,0.85,1,0.0
933,9/15/2017,141.58,62.43,32.89,27.99,4.900000000000002,0.07,5.8,0.84,5.54,0.88,5.42,0.9,5.31,0.92,5.27,0.93,5.15,0.95,1,0.0
934,9/18/2017,141.4,62.16,35.1,27.9,7.200000000000003,0.47,5.65,1.27,5.46,1.32,5.34,1.35,5.28,1.36,5.2,1.38,4.86,1.48,-1,0.0
935,9/19/2017,142.49,62.15,35.54,27.94,7.599999999999998,0.06,5.63,1.35,5.49,1.38,5.44,1.4,5.43,1.4,5.4,1.41,5.02,1.51,-1,0.0
936,9/20/2017,142.24,62.13,35.19,28.0,7.189999999999998,-0.05,5.68,1.27,5.56,1.29,5.55,1.3,5.61,1.28,5.58,1.29,5.63,1.28,-1,0.0
937,9/21/2017,141.72,61.85,35.96,27.86,8.100000000000001,0.13,5.71,1.42,5.64,1.44,5.66,1.43,5.74,1.41,5.7,1.42,6.29,1.29,-1,0.0
938,9/22/2017,141.89,62.2,35.23,28.36,6.869999999999997,-0.15,5.78,1.19,5.77,1.19,5.81,1.18,5.99,1.15,6.2,1.11,7.0,0.98,-1,0.0
939,9/25/2017,138.57,61.69,35.91,29.12,6.789999999999996,-0.01,5.81,1.17,5.85,1.16,5.9,1.15,6.11,1.11,6.63,1.02,7.39,0.92,-1,0.0
940,9/26/2017,138.37,62.79,34.88,29.31,5.570000000000004,-0.18,5.86,0.95,5.91,0.94,5.98,0.93,6.2,0.9,6.95,0.8,7.31,0.76,1,0.0
941,9/27/2017,139.67,63.05,35.09,29.7,5.390000000000004,-0.03,5.85,0.92,5.93,0.91,5.99,0.9,6.13,0.88,7.05,0.76,6.9,0.78,1,0.0
942,9/28/2017,140.2,63.5,34.84,29.52,5.320000000000004,-0.01,5.86,0.91,5.93,0.9,5.97,0.89,6.05,0.88,6.79,0.78,6.54,0.81,1,0.0
943,9/29/2017,141.2,63.57,35.16,29.53,5.6299999999999955,0.06,5.85,0.96,5.93,0.95,5.99,0.94,6.11,0.92,6.46,0.87,5.99,0.94,1,0.0
944,10/2/2017,141.82,63.71,35.4,29.5,5.899999999999999,0.05,5.87,1.01,5.92,1.0,6.0,0.98,6.26,0.94,6.24,0.95,5.74,1.03,1,0.0
945,10/3/2017,143.02,64.08,35.39,28.96,6.43,0.09,5.89,1.09,5.97,1.08,6.01,1.07,6.37,1.01,5.92,1.09,5.56,1.16,-1,0.0
946,10/4/2017,142.09,64.91,35.1,28.99,6.110000000000003,-0.05,5.93,1.03,6.02,1.01,6.02,1.01,6.5,0.94,5.86,1.04,5.73,1.07,-1,0.0
947,10/5/2017,143.75,64.73,35.03,29.58,5.450000000000003,-0.11,5.95,0.92,6.04,0.9,6.0,0.91,6.41,0.85,5.76,0.95,5.88,0.93,1,0.0
948,10/6/2017,143.52,65.65,34.2,29.39,4.810000000000002,-0.12,5.97,0.81,5.99,0.8,6.05,0.8,6.23,0.77,5.75,0.84,5.9,0.82,1,0.0
949,10/9/2017,144.55,64.41,34.44,28.73,5.709999999999997,0.19,5.94,0.96,5.91,0.97,6.11,0.93,6.03,0.95,5.66,1.01,5.74,0.99,1,0.0
950,10/10/2017,145.65,64.51,34.48,28.7,5.779999999999998,0.01,5.94,0.97,5.97,0.97,6.17,0.94,5.83,0.99,5.72,1.01,5.7,1.01,1,0.0
951,10/11/2017,146.85,64.35,34.91,28.42,6.489999999999995,0.12,5.92,1.1,6.07,1.07,6.23,1.04,5.74,1.13,5.74,1.13,5.57,1.17,1,0.0
952,10/12/2017,146.74,64.44,35.84,27.21,8.630000000000003,0.33,5.92,1.46,6.17,1.4,6.18,1.4,5.72,1.51,5.83,1.48,5.65,1.53,-1,0.0
953,10/13/2017,147.34,63.88,36.8,27.25,9.549999999999997,0.11,6.1,1.57,6.37,1.5,6.25,1.53,5.97,1.6,6.14,1.56,6.28,1.52,-1,0.0
954,10/16/2017,146.22,64.09,36.89,27.2,9.690000000000001,0.01,6.36,1.52,6.49,1.49,6.38,1.52,6.32,1.53,6.63,1.46,7.23,1.34,-1,0.0
955,10/17/2017,145.93,64.59,37.0,26.55,10.45,0.08,6.6,1.58,6.6,1.58,6.48,1.61,6.68,1.56,7.24,1.44,8.03,1.3,-1,0.0
956,10/18/2017,146.19,65.07,36.83,26.66,10.169999999999998,-0.03,6.85,1.48,6.77,1.5,6.69,1.52,7.08,1.44,8.04,1.26,8.96,1.14,-1,0.0
957,10/19/2017,144.98,65.35,36.33,26.61,9.719999999999999,-0.04,6.98,1.39,6.88,1.41,6.89,1.41,7.44,1.31,8.68,1.12,9.7,1.0,-1,0.0
958,10/20/2017,145.38,66.38,36.99,26.96,10.030000000000001,0.03,7.08,1.42,7.03,1.43,7.13,1.41,7.71,1.3,9.24,1.09,9.92,1.01,-1,0.0
959,10/23/2017,145.56,69.95,36.31,27.2,9.110000000000003,-0.09,7.21,1.26,7.2,1.27,7.4,1.23,8.04,1.13,9.75,0.93,10.01,0.91,-1,0.0
960,10/24/2017,145.8,71.23,37.61,27.18,10.43,0.14,7.25,1.44,7.39,1.41,7.63,1.37,8.34,1.25,9.82,1.06,9.9,1.05,-1,0.0
961,10/25/2017,146.29,71.28,37.69,27.1,10.589999999999996,0.02,7.42,1.43,7.65,1.38,7.91,1.34,8.81,1.2,9.94,1.07,9.89,1.07,-1,0.0
962,10/26/2017,146.59,70.5,37.45,27.28,10.170000000000002,-0.04,7.59,1.34,7.93,1.28,8.19,1.24,9.22,1.1,10.07,1.01,9.98,1.02,-1,0.0
963,10/27/2017,148.52,70.9,37.11,26.68,10.43,0.03,7.8,1.34,8.17,1.28,8.41,1.24,9.59,1.09,10.03,1.04,10.07,1.04,-1,0.0
964,10/30/2017,148.95,69.91,37.37,26.08,11.29,0.08,8.03,1.41,8.41,1.34,8.66,1.3,9.91,1.14,10.07,1.12,10.15,1.11,-1,0.0
965,10/31/2017,148.77,69.65,37.98,25.99,11.989999999999998,0.06,8.3,1.44,8.66,1.38,9.0,1.33,10.14,1.18,10.29,1.17,10.58,1.13,-1,0.0
966,11/1/2017,148.89,70.15,38.04,25.98,12.059999999999999,0.01,8.59,1.4,8.97,1.34,9.43,1.28,10.34,1.17,10.57,1.14,10.89,1.11,-1,0.0
967,11/2/2017,148.25,69.91,38.55,26.45,12.099999999999998,0.0,8.87,1.36,9.32,1.3,9.8,1.23,10.54,1.15,10.99,1.1,11.19,1.08,-1,0.0
968,11/3/2017,149.29,69.47,38.6,26.38,12.220000000000002,0.01,9.13,1.34,9.7,1.26,10.17,1.2,10.67,1.15,11.23,1.09,11.57,1.06,-1,0.0
969,11/6/2017,150.09,69.07,39.21,26.06,13.150000000000002,0.08,9.4,1.4,10.05,1.31,10.51,1.25,10.84,1.21,11.47,1.15,11.93,1.1,-1,0.0
970,11/7/2017,149.97,68.68,36.89,25.71,11.18,-0.15,9.75,1.15,10.44,1.07,10.77,1.04,11.13,1.0,11.89,0.94,12.3,0.91,-1,0.0
971,11/8/2017,149.97,69.49,37.78,25.67,12.11,0.08,10.04,1.21,10.68,1.13,10.87,1.11,11.23,1.08,12.0,1.01,12.14,1.0,-1,0.0
972,11/9/2017,149.29,69.36,37.14,26.35,10.79,-0.11,10.33,1.04,10.87,0.99,11.01,0.98,11.48,0.94,12.12,0.89,12.15,0.89,-1,0.0
973,11/10/2017,149.54,69.63,37.28,27.23,10.05,-0.07,10.56,0.95,10.93,0.92,11.03,0.91,11.51,0.87,11.94,0.84,11.89,0.85,1,0.0
974,11/13/2017,149.69,69.67,37.37,26.72,10.649999999999999,0.06,10.72,0.99,10.95,0.97,11.02,0.97,11.46,0.93,11.66,0.91,11.46,0.93,1,0.0
975,11/14/2017,149.95,69.92,35.52,26.73,8.790000000000003,-0.17,10.82,0.81,10.96,0.8,11.08,0.79,11.5,0.76,11.45,0.77,10.96,0.8,1,0.0
976,11/15/2017,148.33,69.63,35.32,26.9,8.420000000000002,-0.04,10.78,0.78,10.89,0.77,11.01,0.76,11.36,0.74,10.96,0.77,10.48,0.8,1,0.0
977,11/16/2017,150.33,70.08,36.17,27.48,8.690000000000001,0.03,10.72,0.81,10.82,0.8,10.97,0.79,11.13,0.78,10.28,0.85,9.74,0.89,1,0.0
978,11/17/2017,149.02,70.81,35.48,29.4,6.079999999999998,-0.3,10.64,0.57,10.75,0.57,10.86,0.56,10.85,0.56,9.93,0.61,9.32,0.65,1,0.0
979,11/20/2017,149.56,71.95,35.78,29.93,5.850000000000001,-0.04,10.46,0.56,10.59,0.55,10.6,0.55,10.35,0.57,9.07,0.64,8.53,0.69,1,0.0
980,11/21/2017,152.51,72.59,36.45,29.71,6.740000000000002,0.15,10.28,0.66,10.35,0.65,10.34,0.65,9.83,0.69,8.36,0.81,7.57,0.89,1,0.0
981,11/22/2017,151.25,73.35,36.31,29.17,7.140000000000001,0.06,10.13,0.7,10.15,0.7,10.13,0.7,9.38,0.76,7.89,0.9,7.16,1.0,1,0.0
982,11/24/2017,152.74,73.89,35.94,29.64,6.299999999999997,-0.12,10.04,0.63,9.99,0.63,9.88,0.64,8.87,0.71,7.39,0.85,6.9,0.91,1,0.0
983,11/27/2017,152.97,73.44,35.92,30.0,5.920000000000002,-0.06,9.85,0.6,9.77,0.61,9.55,0.62,8.47,0.7,7.03,0.84,6.42,0.92,1,0.0
984,11/28/2017,154.19,74.02,36.45,30.98,5.470000000000002,-0.08,9.64,0.57,9.49,0.58,9.19,0.6,7.95,0.69,6.67,0.82,6.39,0.86,1,0.0
